"","Index","Latitude","Longitude","Climate","Population.Status","Weight","Height","Wing.Chord","Colour","Sex","Nesting.Site","Nesting.Height","Number.of.Eggs","Egg.Weight","Flock","Home.Range","Predator.Presence","Predator.Type"
"788","FG",4,-53,"Coastal","Introduced",21.69,18.69,8.55,"Brown","Female","Shrub",45.74,9,1.94,"E","Small","Yes","Avian"
"789","FG",4,-53,"Coastal","Introduced",21.85,18.85,8.58,"Brown","Female","Tree",752.38,9,2,"E","Small","Yes","Avian"
"790","FG",4,-53,"Coastal","Introduced",22.45,19.45,8.67,"Black","Female","Shrub",42,9,2.16,"E","Small","Yes","Avian"
"791","FG",4,-53,"Coastal","Introduced",22.99,19.99,8.75,"Brown","Female","Shrub",28.44,9,2.04,"E","Small","Yes","Avian"
"792","FG",4,-53,"Coastal","Introduced",23.77,19.27,8.64,"Grey","Male",NA,NA,NA,NA,"A","Small","Yes","Avian"
"793","FG",4,-53,"Coastal","Introduced",23.52,19.02,8.6,"Grey","Male",NA,NA,NA,NA,"C","Small","Yes","Avian"
"794","FG",4,-53,"Coastal","Introduced",23.2,18.7,8.56,"Black","Male",NA,NA,NA,NA,"C","Small","Yes","Avian"
"795","FG",4,-53,"Coastal","Introduced",23.21,18.71,8.56,"Grey","Male",NA,NA,NA,NA,"B","Small","Yes","Avian"
"796","FG",4,-53,"Coastal","Introduced",23.11,20.11,8.77,"Black","Female","Shrub",48.61,10,2.39,"C","Small","Yes","Avian"
"797","FG",4,-53,"Coastal","Introduced",21.31,18.31,8.5,"Brown","Female","Tree",1614.95,9,2.27,"E","Small","Yes","Avian"
"798","FG",4,-53,"Coastal","Introduced",22.54,18.04,8.46,"Grey","Male",NA,NA,NA,NA,"A","Small","Yes","Avian"
"799","FG",4,-53,"Coastal","Introduced",22.14,19.14,8.62,"Brown","Female","Shrub",50.72,9,1.91,"E","Small","Yes","Avian"
"800","FG",4,-53,"Coastal","Introduced",23.29,20.29,8.79,"Black","Female","Shrub",78.46,9,2.09,"C","Small","Yes","Avian"
"801","FG",4,-53,"Coastal","Introduced",22.5,19.5,8.67,"Brown","Female","Shrub",62.99,9,2.12,"E","Small","Yes","Avian"
"802","FG",4,-53,"Coastal","Introduced",21.92,18.92,8.59,"Brown","Female","Shrub",49.22,8,1.89,"E","Small","Yes","Avian"
"803","FG",4,-53,"Coastal","Introduced",19.96,16.96,8.29,"Black","Female","Shrub",26.96,9,2.13,"D","Small","Yes","Avian"
"804","FG",4,-53,"Coastal","Introduced",25.31,20.81,8.87,"Grey","Male",NA,NA,NA,NA,"A","Small","Yes","Avian"
"805","FG",4,-53,"Coastal","Introduced",23.08,18.58,8.54,"Grey","Male",NA,NA,NA,NA,"B","Small","Yes","Avian"
"806","FG",4,-53,"Coastal","Introduced",20.57,17.57,8.39,"Black","Female","Shrub",51.98,10,2.36,"C","Small","Yes","Avian"
"807","FG",4,-53,"Coastal","Introduced",23.17,18.67,8.55,"Grey","Male",NA,NA,NA,NA,"B","Small","Yes","Avian"
"808","FG",4,-53,"Coastal","Introduced",20.95,17.95,8.44,"Black","Female","Shrub",50.28,8,1.87,"D","Small","Yes","Avian"
"809","FG",4,-53,"Coastal","Introduced",21.7,17.2,8.33,"Black","Male",NA,NA,NA,NA,"C","Small","Yes","Avian"
"810","FG",4,-53,"Coastal","Introduced",22.38,17.88,8.43,"Grey","Male",NA,NA,NA,NA,"B","Small","Yes","Avian"
"811","FG",4,-53,"Coastal","Introduced",23.64,19.14,8.62,"Grey","Male",NA,NA,NA,NA,"A","Small","Yes","Avian"
"812","FG",4,-53,"Coastal","Introduced",23.27,18.77,8.57,"Grey","Male",NA,NA,NA,NA,"A","Small","Yes","Avian"
"813","FG",4,-53,"Coastal","Introduced",21.57,18.57,8.54,"Brown","Female","Shrub",36.15,9,2.14,"E","Small","Yes","Avian"
"814","FG",4,-53,"Coastal","Introduced",22.37,19.37,8.66,"Black","Female","Shrub",32.2,9,2.26,"D","Small","Yes","Avian"
"815","FG",4,-53,"Coastal","Introduced",20.76,16.26,8.19,"Grey","Male",NA,NA,NA,NA,"B","Small","Yes","Avian"
"816","FG",4,-53,"Coastal","Introduced",22.12,17.62,8.39,"Grey","Male",NA,NA,NA,NA,"B","Small","Yes","Avian"
"817","FG",4,-53,"Coastal","Introduced",22.44,19.44,8.67,"Black","Female","Shrub",41.3,9,1.95,"C","Small","Yes","Avian"
"818","FG",4,-53,"Coastal","Introduced",23.42,18.92,8.59,"Grey","Male",NA,NA,NA,NA,"B","Small","Yes","Avian"
"819","FG",4,-53,"Coastal","Introduced",24.38,19.88,8.73,"Black","Male",NA,NA,NA,NA,"C","Small","Yes","Avian"
"820","FG",4,-53,"Coastal","Introduced",23.67,19.17,8.63,"Grey","Male",NA,NA,NA,NA,"A","Small","Yes","Avian"
"821","FG",4,-53,"Coastal","Introduced",23.3,20.3,8.79,"Brown","Female","Tree",1063.79,8,1.78,"E","Small","Yes","Avian"
"822","FG",4,-53,"Coastal","Introduced",20.73,17.73,8.41,"Black","Female","Tree",906.59,9,2.27,"D","Small","Yes","Avian"
"823","FG",4,-53,"Coastal","Introduced",22.92,18.42,8.51,"Black","Male",NA,NA,NA,NA,"C","Small","Yes","Avian"
"824","FG",4,-53,"Coastal","Introduced",23.94,19.44,8.67,"Grey","Male",NA,NA,NA,NA,"B","Small","Yes","Avian"
"825","FG",4,-53,"Coastal","Introduced",24.15,19.65,8.7,"Grey","Male",NA,NA,NA,NA,"A","Small","Yes","Avian"
"826","FG",4,-53,"Coastal","Introduced",22.63,18.13,8.47,"Grey","Male",NA,NA,NA,NA,"C","Small","Yes","Avian"
"827","FG",4,-53,"Coastal","Introduced",24.93,20.43,8.81,"Grey","Male",NA,NA,NA,NA,"B","Small","Yes","Avian"
"828","FG",4,-53,"Coastal","Introduced",21.67,17.17,8.32,"Grey","Male",NA,NA,NA,NA,"B","Small","Yes","Avian"
"829","FG",4,-53,"Coastal","Introduced",22.63,19.63,8.7,"Black","Female","Shrub",68.09,9,2.03,"C","Small","Yes","Avian"
"830","FG",4,-53,"Coastal","Introduced",22.61,19.61,8.69,"Black","Female","Shrub",53.19,9,1.96,"D","Small","Yes","Avian"
"831","FG",4,-53,"Coastal","Introduced",23.75,19.25,8.64,"Grey","Male",NA,NA,NA,NA,"C","Small","Yes","Avian"
"832","FG",4,-53,"Coastal","Introduced",22.55,18.05,8.46,"Grey","Male",NA,NA,NA,NA,"A","Small","Yes","Avian"
"833","FG",4,-53,"Coastal","Introduced",23.7,19.2,8.63,"Grey","Male",NA,NA,NA,NA,"C","Small","Yes","Avian"
"834","FG",4,-53,"Coastal","Introduced",23.43,20.43,8.81,"Black","Female","Shrub",68.47,9,1.91,"D","Small","Yes","Avian"
"835","FG",4,-53,"Coastal","Introduced",21.15,18.15,8.47,"Black","Female","Tree",1324.25,9,2.25,"D","Small","Yes","Avian"
"836","FG",4,-53,"Coastal","Introduced",24.01,21.01,8.9,"Black","Female","Shrub",48.75,9,2.01,"E","Small","Yes","Avian"
"837","FG",4,-53,"Coastal","Introduced",23.27,18.77,8.57,"Grey","Male",NA,NA,NA,NA,"B","Small","Yes","Avian"
"838","FG",4,-53,"Coastal","Introduced",22.46,17.96,8.44,"Grey","Male",NA,NA,NA,NA,"B","Small","Yes","Avian"
"839","FG",4,-53,"Coastal","Introduced",21.83,18.83,8.57,"Black","Female","Shrub",15.56,9,2.05,"E","Small","Yes","Avian"
"840","FG",4,-53,"Coastal","Introduced",21.28,18.28,8.49,"Black","Female","Shrub",32.86,9,1.97,"D","Small","Yes","Avian"
"841","FG",4,-53,"Coastal","Introduced",20.6,17.6,8.39,"Black","Female","Shrub",37.52,9,2.26,"C","Small","Yes","Avian"
"842","FG",4,-53,"Coastal","Introduced",23.48,18.98,8.6,"Grey","Male",NA,NA,NA,NA,"A","Small","Yes","Avian"
"843","FG",4,-53,"Coastal","Introduced",23.25,18.75,8.56,"Grey","Male",NA,NA,NA,NA,"B","Small","Yes","Avian"
"844","FG",4,-53,"Coastal","Introduced",20.41,17.41,8.36,"Black","Female","Shrub",49.58,8,1.8,"D","Small","Yes","Avian"
"845","FG",4,-53,"Coastal","Introduced",22.78,19.78,8.72,"Black","Female","Shrub",40.66,9,2.19,"D","Small","Yes","Avian"
"846","FG",4,-53,"Coastal","Introduced",23.55,19.05,8.61,"Grey","Male",NA,NA,NA,NA,"B","Small","Yes","Avian"
"847","FG",4,-53,"Coastal","Introduced",22.98,18.48,8.52,"Grey","Male",NA,NA,NA,NA,"B","Small","Yes","Avian"
"848","FG",4,-53,"Coastal","Introduced",22.23,19.23,8.64,"Black","Female","Tree",757.33,9,2.28,"C","Small","Yes","Avian"
"849","FG",4,-53,"Coastal","Introduced",22.6,19.6,8.69,"Brown","Female","Shrub",66.87,9,2.04,"E","Small","Yes","Avian"
"850","FG",4,-53,"Coastal","Introduced",24.74,20.24,8.79,"Grey","Male",NA,NA,NA,NA,"A","Small","Yes","Avian"
"851","FG",4,-53,"Coastal","Introduced",21.58,18.58,8.54,"Black","Female","Shrub",58.11,9,2.23,"D","Small","Yes","Avian"
"852","FG",4,-53,"Coastal","Introduced",22.91,18.41,8.51,"Grey","Male",NA,NA,NA,NA,"A","Small","Yes","Avian"
"853","FG",4,-53,"Coastal","Introduced",25.09,20.59,8.84,"Grey","Male",NA,NA,NA,NA,"A","Small","Yes","Avian"
"854","FG",4,-53,"Coastal","Introduced",22.73,19.73,8.71,"Black","Female","Shrub",30.71,8,1.87,"D","Small","Yes","Avian"
"855","FG",4,-53,"Coastal","Introduced",23.93,19.43,8.66,"Grey","Male",NA,NA,NA,NA,"A","Small","Yes","Avian"
"856","FG",4,-53,"Coastal","Introduced",22.17,19.17,8.63,"Black","Female","Shrub",44.52,9,2.23,"C","Small","Yes","Avian"
"857","FG",4,-53,"Coastal","Introduced",22.3,19.3,8.65,"Black","Female","Shrub",46.71,9,1.95,"E","Small","Yes","Avian"
"858","FG",4,-53,"Coastal","Introduced",21.77,18.77,8.57,"Black","Female","Shrub",29.2,9,2.11,"C","Small","Yes","Avian"
"859","FG",4,-53,"Coastal","Introduced",23.53,20.53,8.83,"Black","Female","Shrub",47.34,8,1.77,"C","Small","Yes","Avian"
"860","FG",4,-53,"Coastal","Introduced",21.7,18.7,8.56,"Black","Female","Shrub",64.51,9,1.92,"D","Small","Yes","Avian"
"861","FG",4,-53,"Coastal","Introduced",21.68,18.68,8.55,"Black","Female","Shrub",27.66,9,2.17,"E","Small","Yes","Avian"
"862","FG",4,-53,"Coastal","Introduced",23.09,18.59,8.54,"Black","Male",NA,NA,NA,NA,"C","Small","Yes","Avian"
"863","FG",4,-53,"Coastal","Introduced",22.46,19.46,8.67,"Black","Female","Shrub",48.24,9,2.13,"E","Small","Yes","Avian"
"864","FG",4,-53,"Coastal","Introduced",21.01,18.01,8.45,"Black","Female","Shrub",57.07,9,2.13,"E","Small","Yes","Avian"
"865","FG",4,-53,"Coastal","Introduced",21.12,18.12,8.47,"Brown","Female","Shrub",34.02,9,2.21,"E","Small","Yes","Avian"
"866","FG",4,-53,"Coastal","Introduced",24.57,20.07,8.76,"Grey","Male",NA,NA,NA,NA,"A","Small","Yes","Avian"
"867","FG",4,-53,"Coastal","Introduced",19.79,16.79,8.27,"Black","Female","Shrub",20.73,9,2.08,"E","Small","Yes","Avian"
"868","FG",4,-53,"Coastal","Introduced",24.22,19.72,8.71,"Grey","Male",NA,NA,NA,NA,"A","Small","Yes","Avian"
"869","FG",4,-53,"Coastal","Introduced",23.46,18.96,8.59,"Grey","Male",NA,NA,NA,NA,"B","Small","Yes","Avian"
"870","FG",4,-53,"Coastal","Introduced",24.97,20.47,8.82,"Grey","Male",NA,NA,NA,NA,"B","Small","Yes","Avian"
"871","FG",4,-53,"Coastal","Introduced",23.18,20.18,8.78,"Black","Female","Shrub",57.59,9,2.28,"D","Small","Yes","Avian"
"872","FG",4,-53,"Coastal","Introduced",21.34,18.34,8.5,"Black","Female","Shrub",39.73,8,1.72,"D","Small","Yes","Avian"
"873","FG",4,-53,"Coastal","Introduced",21.84,18.84,8.58,"Black","Female","Tree",1938.7,8,1.86,"D","Small","Yes","Avian"
"874","FG",4,-53,"Coastal","Introduced",19.53,16.53,8.23,"Black","Female","Shrub",34.26,9,2,"C","Small","Yes","Avian"
"875","FG",4,-53,"Coastal","Introduced",21.69,18.69,8.55,"Black","Female","Tree",1077.88,9,2.21,"C","Small","Yes","Avian"
"876","FG",4,-53,"Coastal","Introduced",22.7,19.7,8.71,"Black","Female","Shrub",30.9,9,2.14,"E","Small","Yes","Avian"
"877","FG",4,-53,"Coastal","Introduced",23.04,18.54,8.53,"Grey","Male",NA,NA,NA,NA,"B","Small","Yes","Avian"
"878","FG",4,-53,"Coastal","Introduced",22.41,17.91,8.44,"Grey","Male",NA,NA,NA,NA,"C","Small","Yes","Avian"
"879","FG",4,-53,"Coastal","Introduced",22.45,19.45,8.67,"Black","Female","Shrub",55.95,10,2.34,"D","Small","Yes","Avian"
"880","FG",4,-53,"Coastal","Introduced",21.63,18.63,8.54,"Black","Female","Tree",752.66,9,2.05,"C","Small","Yes","Avian"
"881","FG",4,-53,"Coastal","Introduced",22.8,19.8,8.72,"Brown","Female","Shrub",38.43,9,2.1,"E","Small","Yes","Avian"
"882","FG",4,-53,"Coastal","Introduced",20.98,17.98,8.45,"Brown","Female","Tree",1146.02,10,2.35,"E","Small","Yes","Avian"
"883","FG",4,-53,"Coastal","Introduced",19.73,16.73,8.26,"Black","Female","Shrub",41.26,9,2.04,"E","Small","Yes","Avian"
"884","FG",4,-53,"Coastal","Introduced",23.01,18.51,8.53,"Grey","Male",NA,NA,NA,NA,"B","Small","Yes","Avian"
"885","FG",4,-53,"Coastal","Introduced",21.59,18.59,8.54,"Black","Female","Shrub",34.92,9,1.96,"D","Small","Yes","Avian"
"886","SA",14.6,-57.7,"Coastal","Introduced",28.81,14.94,7.24,"Brown","Female","Tree",1006.56,4,2.65,"C","Small","No",NA
"887","SA",14.6,-57.7,"Coastal","Introduced",30.11,14.74,7.21,"Brown","Male",NA,NA,NA,NA,"B","Small","No",NA
"888","SA",14.6,-57.7,"Coastal","Introduced",28.92,13.55,7.04,"Brown","Male",NA,NA,NA,NA,"C","Small","No",NA
"889","SA",14.6,-57.7,"Coastal","Introduced",28.2,14.32,7.15,"Black","Female","Shrub",45.28,3,2.61,"D","Small","No",NA
"890","SA",14.6,-57.7,"Coastal","Introduced",30.59,15.22,7.29,"Brown","Male",NA,NA,NA,NA,"A","Small","No",NA
"891","SA",14.6,-57.7,"Coastal","Introduced",30.68,15.31,7.3,"Brown","Male",NA,NA,NA,NA,"B","Small","No",NA
"892","SA",14.6,-57.7,"Coastal","Introduced",29.09,13.72,7.06,"Brown","Male",NA,NA,NA,NA,"B","Small","No",NA
"893","SA",14.6,-57.7,"Coastal","Introduced",29.93,14.56,7.19,"Brown","Male",NA,NA,NA,NA,"B","Small","No",NA
"894","SA",14.6,-57.7,"Coastal","Introduced",27.17,13.3,7,"Black","Female","Shrub",42.24,3,2.37,"D","Small","No",NA
"895","SA",14.6,-57.7,"Coastal","Introduced",30.04,14.67,7.2,"Brown","Male",NA,NA,NA,NA,"C","Small","No",NA
"896","SA",14.6,-57.7,"Coastal","Introduced",29.9,16.02,7.41,"Black","Female","Tree",935.51,3,2.52,"D","Small","No",NA
"897","SA",14.6,-57.7,"Coastal","Introduced",29.55,15.68,7.35,"Brown","Female","Shrub",24.43,4,2.7,"C","Small","No",NA
"898","SA",14.6,-57.7,"Coastal","Introduced",30.06,14.68,7.21,"Brown","Male",NA,NA,NA,NA,"A","Small","No",NA
"899","SA",14.6,-57.7,"Coastal","Introduced",29.78,15.91,7.39,"Brown","Female","Shrub",36.01,4,2.72,"C","Small","No",NA
"900","SA",14.6,-57.7,"Coastal","Introduced",31.04,15.66,7.35,"Brown","Male",NA,NA,NA,NA,"B","Small","No",NA
"901","SA",14.6,-57.7,"Coastal","Introduced",30.38,15.01,7.25,"Brown","Male",NA,NA,NA,NA,"C","Small","No",NA
"902","SA",14.6,-57.7,"Coastal","Introduced",29.34,13.97,7.1,"Brown","Male",NA,NA,NA,NA,"A","Small","No",NA
"903","SA",14.6,-57.7,"Coastal","Introduced",30.1,14.73,7.21,"Brown","Male",NA,NA,NA,NA,"B","Small","No",NA
"904","SA",14.6,-57.7,"Coastal","Introduced",31.22,15.85,7.38,"Brown","Male",NA,NA,NA,NA,"B","Small","No",NA
"905","SA",14.6,-57.7,"Coastal","Introduced",29.28,15.41,7.31,"Grey","Female","Shrub",49.42,3,2.4,"E","Small","No",NA
"906","SA",14.6,-57.7,"Coastal","Introduced",28.2,14.33,7.15,"Grey","Female","Shrub",50.85,3,2.57,"E","Small","No",NA
"907","SA",14.6,-57.7,"Coastal","Introduced",26.61,12.74,6.91,"Black","Female","Tree",520.03,3,2.32,"D","Small","No",NA
"908","SA",14.6,-57.7,"Coastal","Introduced",28.12,14.25,7.14,"Black","Female","Shrub",26.88,3,2.59,"D","Small","No",NA
"909","SA",14.6,-57.7,"Coastal","Introduced",28.18,12.8,6.92,"Brown","Male",NA,NA,NA,NA,"B","Small","No",NA
"910","SA",14.6,-57.7,"Coastal","Introduced",29.03,13.66,7.05,"Brown","Male",NA,NA,NA,NA,"C","Small","No",NA
"911","SA",14.6,-57.7,"Coastal","Introduced",28.42,14.55,7.18,"Black","Female","Tree",790.29,4,2.86,"D","Small","No",NA
"912","SA",14.6,-57.7,"Coastal","Introduced",28.11,14.24,7.14,"Grey","Female","Tree",1103.09,4,2.79,"E","Small","No",NA
"913","SA",14.6,-57.7,"Coastal","Introduced",29.42,14.05,7.11,"Brown","Male",NA,NA,NA,NA,"B","Small","No",NA
"914","SA",14.6,-57.7,"Coastal","Introduced",28.69,14.82,7.23,"Black","Female","Shrub",39.54,3,2.6,"D","Small","No",NA
"915","SA",14.6,-57.7,"Coastal","Introduced",30.04,14.67,7.2,"Brown","Male",NA,NA,NA,NA,"B","Small","No",NA
"916","SA",14.6,-57.7,"Coastal","Introduced",26.94,13.07,6.96,"Brown","Female","Tree",1136.43,4,2.84,"C","Small","No",NA
"917","SA",14.6,-57.7,"Coastal","Introduced",30.22,14.85,7.23,"Brown","Male",NA,NA,NA,NA,"A","Small","No",NA
"918","SA",14.6,-57.7,"Coastal","Introduced",31.26,15.89,7.39,"Brown","Male",NA,NA,NA,NA,"A","Small","No",NA
"919","SA",14.6,-57.7,"Coastal","Introduced",28.98,15.11,7.27,"Grey","Female","Shrub",20.6,4,2.79,"E","Small","No",NA
"920","SA",14.6,-57.7,"Coastal","Introduced",28.91,13.54,7.03,"Brown","Male",NA,NA,NA,NA,"C","Small","No",NA
"921","SA",14.6,-57.7,"Coastal","Introduced",27.36,13.49,7.03,"Black","Female","Shrub",41.15,4,2.66,"D","Small","No",NA
"922","SA",14.6,-57.7,"Coastal","Introduced",29.16,15.29,7.3,"Grey","Female","Shrub",61.53,3,2.45,"E","Small","No",NA
"923","SA",14.6,-57.7,"Coastal","Introduced",27.04,13.16,6.98,"Grey","Female","Shrub",56.34,3,2.6,"E","Small","No",NA
"924","SA",14.6,-57.7,"Coastal","Introduced",28.47,14.6,7.19,"Black","Female","Shrub",41.43,4,2.83,"D","Small","No",NA
"925","SA",14.6,-57.7,"Coastal","Introduced",28.14,14.27,7.14,"Brown","Female","Tree",577.17,4,2.74,"C","Small","No",NA
"926","SA",14.6,-57.7,"Coastal","Introduced",31.38,16.01,7.4,"Brown","Male",NA,NA,NA,NA,"B","Small","No",NA
"927","SA",14.6,-57.7,"Coastal","Introduced",29.53,14.16,7.13,"Brown","Male",NA,NA,NA,NA,"B","Small","No",NA
"928","SA",14.6,-57.7,"Coastal","Introduced",29.47,14.09,7.12,"Brown","Male",NA,NA,NA,NA,"A","Small","No",NA
"929","SA",14.6,-57.7,"Coastal","Introduced",29.63,15.76,7.37,"Black","Female","Tree",872.71,3,2.52,"D","Small","No",NA
"930","SA",14.6,-57.7,"Coastal","Introduced",29.33,13.96,7.1,"Brown","Male",NA,NA,NA,NA,"B","Small","No",NA
"931","SA",14.6,-57.7,"Coastal","Introduced",30.27,14.89,7.24,"Brown","Male",NA,NA,NA,NA,"A","Small","No",NA
"932","SA",14.6,-57.7,"Coastal","Introduced",30.53,15.16,7.28,"Brown","Male",NA,NA,NA,NA,"A","Small","No",NA
"933","SA",14.6,-57.7,"Coastal","Introduced",29.99,14.62,7.2,"Brown","Male",NA,NA,NA,NA,"C","Small","No",NA
"934","SA",14.6,-57.7,"Coastal","Introduced",29.62,14.25,7.14,"Brown","Male",NA,NA,NA,NA,"A","Small","No",NA
"935","SA",14.6,-57.7,"Coastal","Introduced",29.45,15.58,7.34,"Grey","Female","Tree",430.66,2,2.21,"E","Small","No",NA
"936","SA",14.6,-57.7,"Coastal","Introduced",29.89,14.52,7.18,"Brown","Male",NA,NA,NA,NA,"B","Small","No",NA
"937","SA",14.6,-57.7,"Coastal","Introduced",28.46,14.59,7.19,"Grey","Female","Tree",910.23,3,2.51,"E","Small","No",NA
"938","SA",14.6,-57.7,"Coastal","Introduced",31.66,16.29,7.45,"Brown","Male",NA,NA,NA,NA,"B","Small","No",NA
"939","SA",14.6,-57.7,"Coastal","Introduced",32.43,17.06,7.56,"Brown","Male",NA,NA,NA,NA,"C","Small","No",NA
"940","SA",14.6,-57.7,"Coastal","Introduced",30.8,15.43,7.32,"Brown","Male",NA,NA,NA,NA,"A","Small","No",NA
"941","SA",14.6,-57.7,"Coastal","Introduced",29.58,15.71,7.36,"Brown","Female","Shrub",59.81,3,2.22,"C","Small","No",NA
"942","SA",14.6,-57.7,"Coastal","Introduced",29.39,14.02,7.11,"Brown","Male",NA,NA,NA,NA,"C","Small","No",NA
"943","SA",14.6,-57.7,"Coastal","Introduced",30.83,15.46,7.32,"Brown","Male",NA,NA,NA,NA,"C","Small","No",NA
"944","SA",14.6,-57.7,"Coastal","Introduced",29.65,14.28,7.14,"Brown","Male",NA,NA,NA,NA,"B","Small","No",NA
"945","SA",14.6,-57.7,"Coastal","Introduced",29.09,15.21,7.28,"Brown","Female","Shrub",56.12,3,2.39,"C","Small","No",NA
"946","SA",14.6,-57.7,"Coastal","Introduced",29.06,13.69,7.06,"Brown","Male",NA,NA,NA,NA,"A","Small","No",NA
"947","SA",14.6,-57.7,"Coastal","Introduced",29.84,14.47,7.17,"Brown","Male",NA,NA,NA,NA,"A","Small","No",NA
"948","SA",14.6,-57.7,"Coastal","Introduced",29.46,14.09,7.12,"Brown","Male",NA,NA,NA,NA,"C","Small","No",NA
"949","SA",14.6,-57.7,"Coastal","Introduced",30.63,15.26,7.29,"Brown","Male",NA,NA,NA,NA,"B","Small","No",NA
"950","SA",14.6,-57.7,"Coastal","Introduced",29.86,15.99,7.4,"Grey","Female","Tree",1385.62,3,2.57,"E","Small","No",NA
"951","SA",14.6,-57.7,"Coastal","Introduced",30.01,16.14,7.42,"Black","Female","Tree",1264.52,3,2.51,"D","Small","No",NA
"952","SA",14.6,-57.7,"Coastal","Introduced",29.53,15.66,7.35,"Brown","Female","Shrub",46.34,3,2.47,"C","Small","No",NA
"953","SA",14.6,-57.7,"Coastal","Introduced",29.81,14.44,7.17,"Brown","Male",NA,NA,NA,NA,"C","Small","No",NA
"954","SA",14.6,-57.7,"Coastal","Introduced",30.86,15.49,7.33,"Brown","Male",NA,NA,NA,NA,"A","Small","No",NA
"955","SA",14.6,-57.7,"Coastal","Introduced",29.05,13.68,7.05,"Brown","Male",NA,NA,NA,NA,"B","Small","No",NA
"956","SA",14.6,-57.7,"Coastal","Introduced",30.68,15.3,7.3,"Brown","Male",NA,NA,NA,NA,"A","Small","No",NA
"957","SA",14.6,-57.7,"Coastal","Introduced",27.36,13.49,7.03,"Brown","Female","Tree",916.62,4,2.62,"C","Small","No",NA
"958","SA",14.6,-57.7,"Coastal","Introduced",27.75,13.87,7.08,"Black","Female","Shrub",30.68,3,2.59,"D","Small","No",NA
"959","SA",14.6,-57.7,"Coastal","Introduced",28.58,14.7,7.21,"Brown","Female","Tree",1345.61,3,2.27,"C","Small","No",NA
"960","SA",14.6,-57.7,"Coastal","Introduced",28.8,13.43,7.02,"Brown","Male",NA,NA,NA,NA,"A","Small","No",NA
"961","SA",14.6,-57.7,"Coastal","Introduced",29.97,16.1,7.42,"Brown","Female","Shrub",42.07,4,2.63,"C","Small","No",NA
"962","SA",14.6,-57.7,"Coastal","Introduced",28.82,13.44,7.02,"Brown","Male",NA,NA,NA,NA,"B","Small","No",NA
"963","SA",14.6,-57.7,"Coastal","Introduced",28.36,14.49,7.18,"Grey","Female","Shrub",58.88,4,2.84,"E","Small","No",NA
"964","SA",14.6,-57.7,"Coastal","Introduced",29.24,13.87,7.08,"Brown","Male",NA,NA,NA,NA,"B","Small","No",NA
"965","SA",14.6,-57.7,"Coastal","Introduced",31.82,16.45,7.47,"Brown","Male",NA,NA,NA,NA,"B","Small","No",NA
"966","SA",14.6,-57.7,"Coastal","Introduced",29.39,15.52,7.33,"Grey","Female","Tree",1259.49,4,2.68,"E","Small","No",NA
"967","SA",14.6,-57.7,"Coastal","Introduced",30.07,14.7,7.21,"Brown","Male",NA,NA,NA,NA,"C","Small","No",NA
"968","SA",14.6,-57.7,"Coastal","Introduced",31.01,15.64,7.35,"Brown","Male",NA,NA,NA,NA,"B","Small","No",NA
"969","SA",14.6,-57.7,"Coastal","Introduced",29.51,15.64,7.35,"Black","Female","Shrub",52.24,3,2.37,"D","Small","No",NA
"970","SA",14.6,-57.7,"Coastal","Introduced",30.74,15.36,7.31,"Brown","Male",NA,NA,NA,NA,"B","Small","No",NA
"971","SA",14.6,-57.7,"Coastal","Introduced",30.45,15.08,7.26,"Brown","Male",NA,NA,NA,NA,"A","Small","No",NA
"972","SA",14.6,-57.7,"Coastal","Introduced",29.45,15.58,7.34,"Black","Female","Tree",1031.27,3,2.36,"D","Small","No",NA
"973","SA",14.6,-57.7,"Coastal","Introduced",32.52,17.14,7.57,"Brown","Male",NA,NA,NA,NA,"B","Small","No",NA
"974","SA",14.6,-57.7,"Coastal","Introduced",29.11,13.74,7.06,"Brown","Male",NA,NA,NA,NA,"A","Small","No",NA
"975","SA",14.6,-57.7,"Coastal","Introduced",30.22,14.85,7.23,"Brown","Male",NA,NA,NA,NA,"A","Small","No",NA
"976","SA",14.6,-57.7,"Coastal","Introduced",29.88,14.51,7.18,"Brown","Male",NA,NA,NA,NA,"C","Small","No",NA
"977","SA",14.6,-57.7,"Coastal","Introduced",28.6,14.73,7.21,"Black","Female","Tree",665.77,4,2.72,"D","Small","No",NA
"978","SA",14.6,-57.7,"Coastal","Introduced",28.86,14.99,7.25,"Brown","Female","Tree",931.7,3,2.29,"C","Small","No",NA
"979","SA",14.6,-57.7,"Coastal","Introduced",29.95,16.08,7.41,"Brown","Female","Tree",1323.93,3,2.58,"C","Small","No",NA
"980","SA",14.6,-57.7,"Coastal","Introduced",30.89,15.52,7.33,"Brown","Male",NA,NA,NA,NA,"B","Small","No",NA
"981","SA",14.6,-57.7,"Coastal","Introduced",27.38,13.5,7.03,"Grey","Female","Tree",1169.04,3,2.51,"E","Small","No",NA
"982","SA",14.6,-57.7,"Coastal","Introduced",28.69,13.32,7,"Brown","Male",NA,NA,NA,NA,"B","Small","No",NA
"983","SA",14.6,-57.7,"Coastal","Introduced",29.69,15.82,7.37,"Brown","Female","Shrub",36.06,4,2.86,"C","Small","No",NA
"984","SA",14.6,-57.7,"Coastal","Introduced",28.94,15.07,7.26,"Black","Female","Shrub",12.22,3,2.49,"D","Small","No",NA
"985","SA",14.6,-57.7,"Coastal","Introduced",31.52,16.15,7.43,"Brown","Male",NA,NA,NA,NA,"A","Small","No",NA
